,id,department,job,name
14383,324668,Sound,Sound Designer,Michael Fentum
14385,324668,Sound,Foley,Jason Swanscott
14390,324668,Camera,Still Photographer,Jasin Boland
14391,324668,Sound,Sound Re-Recording Mixer,Mark Taylor
14395,324668,Costume & Make-Up,Set Costumer,Elizabeth Frank
14398,324668,Sound,Music Editor,Thomas A. Carlson
14404,324668,Sound,Supervising Sound Editor,Oliver Tarney
14405,324668,Sound,ADR & Dubbing,Simon Chase
14407,324668,Visual Effects,Visual Effects Supervisor,Adam Rowland
14409,324668,Editing,Digital Intermediate,Rob Farris
14411,324668,Visual Effects,Visual Effects Supervisor,David Vickery
14412,324668,Camera,Steadicam Operator,Christopher TJ McGuire
14413,324668,Editing,Digital Intermediate,Patrick Malone
14418,324668,Camera,Camera Operator,Oliver Loncraine
14420,324668,Editing,Digital Intermediate,Shaun Richards
14427,324668,Visual Effects,Visual Effects Supervisor,Shailendra Swarnkar
14428,324668,Crew,CG Supervisor,Giuseppe Motta
14431,324668,Costume & Make-Up,Set Costumer,John Voght
14433,324668,Camera,Additional Photography,Patrick Longman
14435,324668,Visual Effects,Visual Effects Producer,Geraint Hixson
14437,324668,Costume & Make-Up,Makeup Artist,Malwina Suwinska
14438,324668,Crew,Visual Effects Editor,Tom Balogh
14441,324668,Costume & Make-Up,Makeup Artist,Jessica Reid
14442,324668,Costume & Make-Up,Makeup Artist,Jane Fantozzi
14447,324668,Art,Art Direction,Amanda Dazely
14449,324668,Costume & Make-Up,Costume Supervisor,Martin Mandeville
14451,324668,Lighting,Rigging Gaffer,Sam Kite
14452,324668,Lighting,Rigging Grip,Ian Hotujac
14453,324668,Visual Effects,Animation,Scott Fritts
14456,324668,Visual Effects,Visual Effects Coordinator,Mehul Jhaveri
14464,324668,Sound,Sound Editor,Dawn Gough
14467,324668,Costume & Make-Up,Makeup Artist,Claire Matthews
14469,324668,Editing,First Assistant Editor,Tom Davis
14474,9471,Directing,Director,McG
14476,9471,Camera,Director of Photography,Russell Carpenter
14483,70981,Production,Casting,Avy Kaufman
14485,70981,Directing,Director,Ridley Scott
14495,70981,Crew,Stunt Coordinator,Rob Inch
14496,70981,Sound,Sound Re-Recording Mixer,Ron Bartlett
14498,70981,Production,Casting,Nina Gold
14501,70981,Art,Art Direction,Karen Wakefield
14504,70981,Production,Executive Producer,Michael Costigan
14513,70981,Writing,Writer,Jon Spaihts
14518,70981,Art,Assistant Art Director,Claudio Campana
14520,70981,Sound,Foley,Dan O'Connell
14523,70981,Editing,Dialogue Editor,Julie Feiner
14524,70981,Sound,Foley,John T. Cucci
14526,70981,Visual Effects,Visual Effects Producer,Michelle Eisenreich
14529,70981,Art,Art Direction,Peter Dorme
14530,70981,Crew,Transportation Coordinator,Peter Devlin
14533,70981,Art,Construction Coordinator,Laura Davison
14534,70981,Art,Art Department Coordinator,Sarah Griggs
14537,70981,Crew,Scenic Artist,James Newell
14541,70981,Visual Effects,Visual Effects Supervisor,Martin Hill
14546,70981,Camera,Camera Operator,Graham Hall
14553,70981,Crew,Dialect Coach,Catherine Charlton
14554,70981,Production,Location Manager,Steve Hart
14558,70981,Costume & Make-Up,Hairstylist,Peta Dunstall
14559,70981,Crew,Compositors,Michael Queen
14560,70981,Costume & Make-Up,Hair Designer,Enzo Angileri
14564,10996,Sound,Original Music Composer,Alan Silvestri
14565,10996,Production,Producer,Douglas Wick
14568,10996,Directing,Director,Rob Minkoff
14570,10996,Writing,Screenplay,E.B. White
14578,68724,Sound,Sound Re-Recording Mixer,Craig Berkey
14579,68724,Production,Producer,Simon Kinberg
14580,68724,Art,Art Direction,Hania Robledo
14581,68724,Crew,Property Master,Patricia Cuevas
14584,68724,Costume & Make-Up,Makeup Artist,Gitte Axen
14589,68724,Art,Assistant Art Director,Catherine Ircha
14591,68724,Production,Casting,Candice Elzinga
14594,68724,Directing,Director,Neill Blomkamp
14597,68724,Camera,Helicopter Camera,Dylan Goss
14602,68724,Art,Supervising Art Director,Don MacAulay
14605,68724,Art,Assistant Art Director,Luis Antonio Ordoñez
14607,68724,Sound,Original Music Composer,Ryan Amon
14608,68724,Costume & Make-Up,Makeup Department Head,Connie Parker
14609,68724,Costume & Make-Up,Set Costumer,Ismael Jardon
14620,68724,Art,Greensman,Glenn Foerster
14622,68724,Camera,Camera Operator,Norbert Kaluza
14624,68724,Visual Effects,Visual Effects Supervisor,Mark Breakspear
14625,68724,Visual Effects,Visual Effects Producer,Shawn Walsh
14633,68724,Crew,Unit Publicist,Brigitte Prochaska
14638,68724,Costume & Make-Up,Hairstylist,Jessica Rain
14639,68724,Camera,Additional Photography,Mannie Ferreira
14650,68724,Art,Set Designer,Mira Caveno
14652,68724,Sound,Dolby Consultant,Matt Kunau
14653,68724,Sound,Sound Effects Editor,Matthew Wilson
14654,68724,Crew,Special Effects Coordinator,Stewart Bradley
14660,68724,Visual Effects,Visual Effects Producer,Chris Anderson
14661,68724,Visual Effects,Visual Effects Producer,Lori Arnold
14662,68724,Crew,Visual Effects Editor,Miles Barry
14664,68724,Visual Effects,Visual Effects Producer,Camille Cellucci
14666,68724,Crew,Visual Effects Editor,David Legault
14674,68724,Camera,Still Photographer,Stephanie Blomkamp
14676,68724,Lighting,Gaffer,Chris Rumak
14681,68724,Costume & Make-Up,Set Costumer,Anne Burke
14683,68724,Editing,Digital Intermediate,William Bartlett
14686,68724,Crew,Transportation Coordinator,Scott Irvine
14687,68724,Crew,Transportation Coordinator,Nicole Soriano
14689,68724,Directing,Script Supervisor,Gabriela Herrera
14691,68724,Production,Location Manager,Milenco Galipienzo
14693,2789,Art,Set Designer,Adrian Gorton
14697,2789,Costume & Make-Up,Costume Design,Ellen Mirojnick
14698,2789,Art,Set Designer,Andrew Menzies
14701,2789,Editing,Editor,Dennis Virkler
14702,2789,Art,Supervising Art Director,Kevin Ishioka
14703,2789,Production,Producer,Scott Kroopf
14710,2789,Art,Art Direction,Mark W. Mansbridge
14714,2789,Art,Art Direction,Bruce Crone
14715,2789,Camera,Director of Photography,Hugh Johnson
14716,2789,Art,Production Design,Holger Gross
14718,2789,Directing,Director,David Twohy
14726,2789,Art,Set Decoration,Peter Lando
14728,2789,Production,Casting Associate,Jay Scully
14730,2789,Writing,Characters,Jim Wheat
14731,2789,Writing,Characters,Ken Wheat
14732,2789,Visual Effects,VFX Supervisor,Mike Wassel
14733,2789,Editing,Additional Editing,Tracy Adams
14735,2789,Art,Set Designer,Luke Freeborn
14736,2789,Sound,Supervising Music Editor,Joshua Winget
14740,2789,Sound,Additional Sound Re-Recording Mixer,Michael Keller
14746,2789,Production,Casting Associate,Freddy Luis
14749,2789,Costume & Make-Up,Costume Supervisor,James W. Tyson
14759,2789,Visual Effects,VFX Supervisor,Tom Debenham
14760,2789,Art,Set Designer,Pamela Klamer
14763,2789,Editing,Dialogue Editor,Michael Hertlein
14764,2789,Sound,ADR Editor,Michael Hertlein
14776,2789,Editing,Dialogue Editor,Daniel S. Irwin
14779,2789,Sound,Sound Re-Recording Mixer,Frank A. Montaño
14782,2789,Crew,Transportation Coordinator,Sylvia Nablo
14787,2789,Editing,Dialogue Editor,Thomas Jones
14792,2789,Sound,Sound Effects Editor,Hector C. Gika
14793,2789,Visual Effects,Visual Effects Designer,Lubo Hristov
14794,2789,Sound,Sound Designer,Peter Zinda
14800,2789,Art,Assistant Art Director,Vivien Nishi
14802,2789,Art,Construction Coordinator,Jan Kobylka
14807,2789,Camera,Camera Operator,Scott MacDonald
14808,2789,Camera,Camera Operator,Mike Thomas
14809,2789,Costume & Make-Up,Set Costumer,Marco Daxton
14810,2789,Costume & Make-Up,Set Costumer,Andra Norton
14814,2789,Costume & Make-Up,Assistant Costume Designer,Gail L. Smith
14818,2789,Art,Assistant Property Master,John Sweeney
14820,2789,Crew,Post Production Supervisor,Lisa Rodgers
14822,2789,Writing,Storyboard,Benton Jew
14824,2789,Sound,Production Sound Mixer,Rob Young
14825,2789,Camera,First Assistant Camera,Lee Blasingame
14830,2789,Art,Art Department Assistant,Venessa De Anda
14832,2789,Writing,Storyboard,Phillip Norwood
14833,2789,Camera,First Assistant Camera,Bob Findlay
14836,2789,Editing,Negative Cutter,Mo Henry
14839,2789,Directing,Second Assistant Director,David Ticotin
14846,2789,Art,Set Dresser,Mecca Thornhill
14855,2789,Costume & Make-Up,Set Costumer,Christine Kunicki
14856,2789,Costume & Make-Up,Set Costumer,Eliza Lau
14859,2789,Costume & Make-Up,Set Costumer,Elizabeth Merrie
14861,2789,Lighting,Best Boy Electric,Teya Sellan
14864,2789,Production,Production Accountant,Mark Mayer
14867,2789,Crew,Transportation Captain,Cliff Brown
14882,2789,Visual Effects,3D Animator,Sari Gennis
14884,2789,Visual Effects,Matchmove Supervisor,Mark Welser
14896,97020,Art,Production Design,Martin Whist
14897,97020,Directing,Director,José Padilha
14898,97020,Sound,Original Music Composer,Pedro Bromfman
14901,97020,Art,Set Decoration,Carolyn 'Cal' Loucks
14905,97020,Art,Art Direction,Gregory S. Hooper
14909,97020,Production,Casting,Kevin Kuffa
14910,97020,Costume & Make-Up,Costume Supervisor,Isabel De Biasio
14912,7459,Production,Casting,Lucinda Syson
14918,7459,Production,Producer,Grant Hill
14919,7459,Directing,Director,Lilly Wachowski
14920,7459,Production,Producer,Lilly Wachowski
14922,7459,Directing,Director,Lana Wachowski
14924,7459,Writing,Writer,Lana Wachowski
14927,7459,Production,Producer,Jessica Alan
14932,7459,Sound,Original Music Composer,Michael Giacchino
14933,7459,Writing,Author,Tatsuo Yoshida
14938,42888,Directing,Director,James L. Brooks
14941,42888,Sound,Original Music Composer,Hans Zimmer
14942,42888,Camera,Director of Photography,Janusz Kamiński
14943,42888,Production,Casting,Francine Maisler
14946,42888,Art,Production Design,Jeannine Oppewall
14947,42888,Production,Producer,Laurence Mark
14949,42888,Costume & Make-Up,Costume Design,Shay Cunliffe
14952,42888,Editing,Editor,Tracey Wadmore-Smith
14956,42888,Art,Art Direction,Anthony Dunne
14958,37834,Production,Executive Producer,Arnon Milchan
14959,37834,Directing,Director,James Mangold
14961,37834,Camera,Director of Photography,Phedon Papamichael
14963,37834,Production,Casting,Lisa Beach
14965,37834,Production,Producer,Steve Pink
14967,37834,Art,Set Decoration,Jay Hart
14973,37834,Production,Executive Producer,Joe Roth
14975,37834,Production,Production Supervisor,Kwame Parker
14977,37834,Production,Unit Production Manager,E. Bennett Walsh
14978,37834,Sound,Sound Mixer,David Giammarco
14981,37834,Sound,Sound Re-Recording Mixer,Paul Massey
14987,37834,Crew,Thanks,Giorgio Armani
14988,37834,Sound,Sound Effects Editor,Steve Bissinger
14992,37834,Art,Supervising Art Director,Greg Berry
14993,37834,Production,Casting Associate,Jeremy Gordon
14997,37834,Art,Art Direction,Andrew L. Jones
14998,37834,Sound,Foley,Steve Baine
15000,37834,Costume & Make-Up,Costume Supervisor,Robert Q. Mathews
15010,37834,Camera,Camera Operator,David Luckenbach
15016,37834,Art,Assistant Art Director,Jim Wallis
15022,37834,Crew,Picture Car Coordinator,Gary Duncan
15023,37834,Lighting,Best Boy Electric,Frans Wetterings III
15026,37834,Sound,Supervising Sound Editor,Donald Sylvester
15028,37834,Production,Unit Production Manager,Robin Sweet
15029,37834,Crew,Stunt Coordinator,Gregg Smrz
15031,37834,Costume & Make-Up,Set Costumer,Rosa J. Colón
15032,37834,Visual Effects,Visual Effects Supervisor,Eric Durst
15035,37834,Crew,Special Effects Coordinator,Michael Meinardus
15048,37834,Editing,First Assistant Editor,Andrew Buckland
15053,37834,Art,Assistant Art Director,Karen Teneyck
15057,37834,Crew,Visual Effects Editor,Joseph Carson
15059,37834,Crew,Post Production Assistant,Daniel Nussbaum
15061,37834,Costume & Make-Up,Hairstylist,Carmen Butts
15067,75612,Costume & Make-Up,Costume Design,Marlene Stewart
15068,75612,Production,Producer,Duncan Henderson
15071,75612,Production,Casting,Marcia Ross
15072,75612,Production,Producer,Barry Levine
15073,75612,Directing,Director,Joseph Kosinski
15074,75612,Production,Producer,Joseph Kosinski
15077,75612,Writing,Screenplay,Karl Gajdusek
15081,75612,Production,Executive Producer,Dave Morrison
15084,75612,Production,Executive Producer,Jesse Berger
15098,1895,Directing,Director,George Lucas
15099,1895,Production,Executive Producer,George Lucas
15101,1895,Sound,Original Music Composer,John Williams
15102,1895,Editing,Editor,Ben Burtt
15109,1895,Costume & Make-Up,Costume Design,Trisha Biggar
15112,1894,Directing,Director,George Lucas
15118,1894,Camera,Director of Photography,David Tattersall
15120,1894,Art,Art Direction,Fred Hole
15123,1894,Art,Set Decoration,Peter Walpole
15130,1894,Visual Effects,Animation,Jeff Johnson
15131,1894,Visual Effects,Visual Effects,Julie D'Antoni
15137,585,Directing,Co-Director,David Silverman
15144,585,Writing,Original Story,Ralph Eggleston
15146,585,Writing,Screenplay,Daniel Gerson
15154,585,Crew,Supervising Animator,Glenn McQueen
15161,585,Production,Casting,Mary Hidalgo
15165,585,Visual Effects,Visual Development,Geefwee Boedoe
15168,585,Art,Art Department Manager,Jonas Rivera
15176,585,Visual Effects,CG Painter,Phaedra Craig
15185,585,Crew,Production Artist,Nathaniel McLaughlin
15188,585,Art,Sculptor,Jerome Ranft
15191,585,Visual Effects,Visual Development,Carter Goodrich
15196,585,Visual Effects,Visual Development,Oscar Grillo
15197,585,Visual Effects,Visual Development,Lane Smith
15198,585,Visual Effects,Visual Development,Chris Ure
15203,585,Crew,Sequence Leads,Shawn Brennan
15204,585,Crew,Sequence Leads,Gregg Olsson
15210,585,Visual Effects,Animation,Brett Pulliam
15212,585,Visual Effects,Animation,Gini Cruz Santos
15213,585,Costume & Make-Up,Set Dressing Manager,Trish Carney
15216,585,Costume & Make-Up,Set Dressing Artist,Phat Phuong
15217,585,Costume & Make-Up,Set Dressing Artist,Dan Sukiennik
15221,585,Visual Effects,Animation Manager,Sarah Jo Helton
15224,585,Visual Effects,Animation,Alan Barillaro
15231,585,Visual Effects,Animation,Bobby Podesta
15234,585,Visual Effects,Animation,Michael Berenstein
15235,585,Visual Effects,Animation,Brett Coderre
15236,585,Visual Effects,Animation,Ricardo Curtis
15240,585,Visual Effects,Animation,Bobby Beck
15243,585,Visual Effects,Animation,Karen Kiser
15249,585,Visual Effects,Animation,Robert H. Russ
15256,585,Visual Effects,Animation,Sanjay Patel
15257,585,Visual Effects,Animation,Roger Rose
15259,585,Visual Effects,Animation,Ross Stevenson
15264,585,Visual Effects,Animation,Kureha Yokoo
15267,585,Visual Effects,Animation Department Coordinator,Jenni Tsoi
15270,585,Crew,Second Film Editor,Ken Schretzmann
15271,585,Editing,Editor,Robert Grahamjones
15272,585,Editing,First Assistant Editor,Torbin Xan Bullock
15281,585,Editing,Editorial Production Assistant,Renee Steen
15287,585,Visual Effects,Modeling,Mark Adams
15296,585,Visual Effects,Modeling,Christine Waggoner
15298,585,Visual Effects,Shading,Sue Maatouk-Kalache
15304,585,Visual Effects,Shading,Gina Trbovich-Malewicz
15305,585,Lighting,Lighting Manager,Mark Nielsen
15312,585,Production,Production Coordinator,Bahram Hooshmand
15315,585,Crew,Software Team Lead,Brad Andalman
15316,585,Crew,Software Team Lead,Rob Cook
15317,585,Crew,Software Team Lead,Bena Currin
15320,585,Crew,Software Engineer,Ronen Barzel
15324,585,Crew,Documentation & Support,Tom Deering
15325,585,Camera,Camera Department Manager,Perrin Cutting
15326,585,Camera,Camera Supervisor,Louis Rivera
15327,585,Crew,Machinist,Drew Rogge
15330,585,Crew,Department Administrator,Beth Sullivan
15334,585,Crew,Information Systems Manager,Erik Forman
15336,585,Editing,Editorial Services,Andra Smith
15339,585,Sound,Sound Editor,Doc Kane
15342,585,Sound,Foley,Dennie Thorpe
15346,585,Crew,Mix Technician,Juan Peralta
15351,585,Directing,Director,Pete Docter
15355,585,Sound,Musician,George Doering
15358,585,Visual Effects,Visual Effects Supervisor,Bob Whitehill
15359,585,Sound,ADR Editor,Morten Folmer Nielsen
15365,585,Costume & Make-Up,Key Hair Stylist,LeighAnna Frostad
15368,585,Production,Production Manager,Bruce J. Nachbar
15369,585,Sound,Orchestrator,Jonathan Sacks
15371,585,Visual Effects,Visual Effects,Dan Lee
15374,76170,Production,Casting,Suzanne Smith
15376,76170,Directing,Director,James Mangold
15377,76170,Editing,Editor,Michael McCusker
15379,76170,Production,Casting,Sarah Katzman
15389,76170,Sound,Sound Re-Recording Mixer,Ron Bartlett
15392,76170,Art,Supervising Art Director,Ian Gracie
15395,76170,Art,Art Direction,Michael Turner
15396,76170,Sound,ADR & Dubbing,David Betancourt
15412,76170,Production,Casting Associate,Jeremy Gordon
15415,76170,Production,Casting,Yôko Narahashi
15417,76170,Writing,Characters,"John Romita, Sr."
15419,76170,Sound,Foley,Dan O'Connell
15425,76170,Editing,Dialogue Editor,Jim Brookshire
15427,76170,Directing,Script Supervisor,Sheila Waldron
15429,76170,Crew,Special Effects Coordinator,Leanne Brooks
15436,76170,Sound,Supervising Sound Editor,Donald Sylvester
15449,76170,Costume & Make-Up,Costume Supervisor,Art Reasonover
15451,76170,Crew,Carpenter,Olli Sillankorva
15452,76170,Crew,Carpenter,Joshua Zeigler
15454,76170,Camera,First Assistant Camera,Matt Toll
15457,1893,Directing,Director,George Lucas
15458,1893,Production,Executive Producer,George Lucas
15459,1893,Production,Producer,Rick McCallum
15463,1893,Art,Art Direction,Peter Russell
15467,1893,Art,Production Design,Gavin Bocquet
15469,1893,Visual Effects,Animation,Chuck Duke
15471,49519,Writing,Writer,John Cleese
15472,49519,Production,Producer,Jane Hartwell
15475,49519,Directing,Director,Chris Sanders
